ra,dec,pmra,pmdec,parallax,bp_rp,phot_g_mean_mag
133.10396831029303,11.17417051281361,-10.963726808236338,-2.888683489824697,1.1063878742375923,0.8065262,14.205034
132.9646339531621,11.121193964400616,-11.051844642298764,-2.9412401009612017,1.1652360035949512,1.1453934,12.186009
132.6610990968576,11.203565626522787,-10.66182507160114,-2.851001740508278,1.1200838435032932,0.7804632,14.015148
132.70225956403783,11.201296063802666,-11.093815397453557,-2.9520839497843347,1.145639883797634,1.8634796,17.501936
132.7028633821945,11.219431651949769,-10.983358714440001,-2.984026230321909,1.1749072712253925,1.3427181,16.28608
132.7159805862296,11.256719759143763,-11.042247618394878,-2.9795825140493992,1.170974242845721,1.8044491,17.292961
132.9120639145051,11.19414674939474,-10.914218727998957,-2.917476485124598,1.163367787440378,0.74345875,13.480872
132.94134028816524,11.200690521792632,-10.812397867524854,-2.6378437551156404,1.2286231177333926,1.2816391,16.15988
132.87739436126793,11.18350482198017,-11.093601004796007,-2.6960420813918837,1.1746542811893945,0.72307587,12.741864
132.81992630972715,11.189983656494718,-10.93769618967816,-2.6418824324136017,1.1694703545022742,1.065772,15.425825
132.85544170133113,11.211727748033303,-10.763409844984572,-2.8328572104344287,0.9355622502989117,1.4831762,16.588043
132.9406931223244,11.255980965313617,-10.968615116915782,-2.6317430945560156,1.1253907396186151,0.9737539,15.100947
132.95147548051688,11.302158391719459,-11.181613779415768,-2.780436531034848,1.1387296464071455,0.8481903,14.4184885
132.76425972016153,11.225638075879784,-10.53678267731751,-2.793807307864343,1.3875439109045988,2.048088,18.072803
132.79443679945834,11.26676458321264,-11.053607245812545,-2.7516285839154992,1.1277639390581944,1.0307703,14.549197
132.80129811118806,11.310754193936814,-10.820347833085325,-2.800185192792889,1.1511070382346564,0.77478313,13.909688
132.79455651589632,11.317110909195504,-11.086530710700039,-2.906036538699799,1.1369567096257727,1.7298908,17.255587
132.95089725006073,11.332748108722118,-10.990018663875567,-2.8019243641212332,1.2209808887849238,1.0539656,15.412397
132.9465271987239,11.353876287338228,-10.848253076540656,-3.1243899072431667,1.2375171425899754,2.0441341,17.412605
132.8908331098342,11.380828708219632,-11.20109087905628,-2.7015053797169237,1.1740150483126517,0.7245474,12.609519
131.9308231343849,10.970566343258882,-10.784382521324329,-2.7363535195539246,1.1390380439995589,0.86348915,14.155019
131.48321258375518,11.082779076476593,-10.66206692872713,-3.130527829397721,1.155599002089204,1.583827,16.111292
131.64157535840314,10.983337093580241,-11.17627825651262,-2.9093228649880647,2.1955202627477957,1.9865074,16.48068
132.68257473440184,11.312639202870638,-10.894526455060461,-2.879710693129697,1.228203493124741,1.2736568,15.878875
132.1759376083913,11.043007204401263,-10.85277998191209,-2.6979676650286186,1.1161265906107305,1.4613342,16.647924
132.33717379584647,11.163224701243808,-10.909533145018871,-2.7014989061594665,1.0852797691622809,1.0931139,15.51689
131.90609368350368,11.07008129191954,-10.63106879576477,-2.6292674089379555,1.060764893427461,1.541153,16.95896
132.5534185972795,11.205461261499053,-11.126390866016493,-2.9217215974350292,1.2817941077085453,1.533102,16.768135
132.54955108933348,11.226543584234053,-10.971287371724294,-2.8542415925175497,1.0061648655412705,2.0465622,17.451378
132.54825348168274,11.271109949052523,-10.758788951423616,-2.6539110342896244,1.1306251295796816,1.064558,15.547272
132.54806364196762,11.32790108349041,-11.008895868553974,-2.971665902079745,1.2095120211207266,0.80785656,12.388574
132.4968848501693,11.357953380856,-10.723009290595265,-2.821497143923319,1.109661582159022,1.0769644,15.557557
132.69272093080835,11.33983243026117,-11.04118893028686,-2.90416227511451,1.126998624856429,0.9905901,14.998468
132.80750796889785,11.363854978178457,-10.941867978916243,-2.9223860683746397,1.1072676426076786,1.0250616,15.308959
132.85114939975372,11.388125297348465,-11.078434808363085,-2.691712018221767,1.1537852378067346,0.7392645,13.011026
132.84974869133723,11.41369687300574,-10.931947756545823,-2.7417537125799676,1.1383217473343883,0.7302246,13.148294
132.82178421983372,11.431875194556595,-10.906943229952843,-2.742048464261383,1.229993201637803,0.9685335,15.009868
132.79650541694713,11.443016079770695,-11.102249600810506,-3.0425244615917917,1.2220427845540116,0.7520733,13.710828
132.82514916621446,11.441373906810169,-11.027326357971074,-3.1597861018058175,1.1813368205747719,0.7413931,13.097951
132.81306021024957,11.445161160460767,-10.883815849483836,-2.8745912570515872,1.1654125854104487,0.74916553,13.0150175
132.81870312997395,11.459709259139215,-11.46615996623268,-3.465139511604465,1.20515733376285,1.6771717,17.289637
132.7142022770794,11.448361820027849,-10.816994916996151,-2.857897131253379,1.144590050732567,1.5093298,16.62562
132.7406497900807,11.439758036393224,-10.871294269968379,-3.0231510129783326,1.0084063472987181,1.8425255,17.622303
132.7420983238022,11.473527977797364,-11.035841246482757,-2.956499923973414,1.1743690902129125,1.6295147,17.05509
132.73417936827315,11.475443299766376,-11.095423136633581,-2.6786444425944844,1.1581514388735228,1.1601219,15.728919
132.6817747301874,11.492399961324606,-10.865956921788044,-3.052377224527993,1.1333438379700798,1.053546,15.368779
132.66570736748642,11.505086224441865,-11.060060295335271,-2.8501872449098116,1.145734794239688,1.6058245,16.619219
132.6626495773259,11.501978910429749,-10.862540136277682,-3.0843589698851575,1.171919203472662,1.2200623,16.00579
132.72102287875396,11.522250361479744,-10.959891791702546,-3.163608800992405,1.1694071841513647,0.75239563,13.230782
132.73001873364126,11.520703928297701,-10.910806694201739,-3.019197373989734,1.1778103885999522,0.78497314,13.999897
132.50156902596976,11.427935504638432,-11.067152092113048,-2.697429804067272,1.1944561482737803,0.722415,12.602173
132.4085662758723,11.425346757215454,-10.61270929273387,-2.848698001564958,1.3180571397432248,1.472497,16.669706
132.43408966243018,11.485939979496885,-11.095385660411985,-2.986459986433276,1.1688814167273887,0.7257252,13.359071
132.5519863939144,11.4545648929687,-11.059707491830595,-3.0342439784329907,1.207080168273699,0.9302206,14.836234
132.50377001312626,11.446702919208338,-11.130161413647032,-2.599285662256709,1.2925223647873225,1.6948977,16.55189
132.54846187588635,11.481838380866838,-10.93753734294685,-2.9219575324129656,1.1835307268019761,1.6210175,17.001232
132.58565502875317,11.496748996213013,-10.82276455678759,-2.8678653722402965,1.1034820467525404,1.0541439,15.383015
132.53753084145885,11.557221413657333,-10.555188322934045,-2.784064303193599,1.133119926009633,0.7632761,14.048451
132.62393591663326,11.503483722001427,-10.784635499502134,-3.031158452140186,1.1884691727308325,1.8562031,17.803898
132.6326638460881,11.502093527381815,-10.956698840092784,-2.7274711623095973,1.106011818102264,1.0594673,15.386318
132.63295233095786,11.530669644251681,-10.76452019617607,-2.7045521145822753,1.3416663536873186,1.8573952,17.813705
132.64318663352046,11.530614135744045,-10.970401234166745,-3.0857068510801846,1.0485643272477891,2.0175934,17.431898
132.6341480927761,11.53016034004737,-10.656739561213747,-2.9837349919588023,1.1518183420410624,1.1969833,15.192
132.674734645334,11.55728827211277,-11.017385745554687,-3.0036196170754392,1.1352121992742288,1.8350182,17.401415
132.64075227191051,11.572577923148446,-10.837366610471058,-2.511586722139051,1.1608150866882294,0.74651146,13.559339
132.6449472508009,11.57454846716471,-11.127073169770629,-3.0133142843801655,1.183441424147861,1.2250347,16.02001
132.57931551440046,11.53826966989022,-10.775035937120624,-2.864502926562855,1.1315310929740943,1.306529,16.207754
132.6139672771866,11.578628451625594,-10.652038079638436,-2.98705211801094,1.2464238204193012,1.7299271,16.989664
132.65041197335998,11.618320192932396,-10.891827750680374,-2.93656727056148,1.1288742969554475,1.2123566,15.931817
132.62085201174244,11.6359111528149,-10.730773118397652,-2.8776854861817647,1.1420813291546128,0.74066925,13.646082
132.45524178495324,11.49716691735998,-10.68693104265303,-3.019322349752138,1.1048270997874323,1.6652164,17.160772
132.48749004029187,11.565073468356323,-10.917641145607483,-3.06502341203307,1.1389922201124276,0.96792793,15.059569
132.3890793777888,11.588365728971256,-11.010898837653208,-3.0299271772013503,1.0640674232794982,1.3107405,16.232845
132.4628183210169,11.580202444558854,-11.006779167838328,-3.354144077330167,1.0886921581024651,1.7422009,17.09057
132.53872086747586,11.594979165723164,-11.049049515833149,-3.2217935967661284,1.1856122329244592,1.5916958,16.96763
132.55535511806943,11.622518910663869,-10.884511058864263,-2.6482865925161496,1.0994519068874977,1.1198587,15.705956
132.59578929639298,11.62168599065106,-10.793990637936078,-2.785397737257412,1.1684561011726533,0.9310608,14.855805
132.51786717469287,11.649723028597998,-11.065869325033443,-2.7845460682499734,1.107446972731127,1.934948,17.15753
132.539936113674,11.644975585603671,-10.807134014824516,-2.6407555275310104,1.1481136612719698,0.82174015,14.332987
131.85293553096815,11.397491733177855,-10.637755562911279,-2.923189274033251,1.1797505021208998,1.684536,17.127523
131.87233166431665,11.478722145598606,-11.324589300219852,-2.609100661902555,1.3675026486834774,0.8672104,14.517877
132.1648366783799,11.614872977705971,-10.895816375931132,-2.8837436469776616,1.1644938689425326,0.9523802,14.983043
132.18468693471257,11.6428383572492,-11.05288853261032,-2.9392763514819835,1.1462695606402389,0.7356272,13.178524
132.14858128579527,11.644431748692753,-11.066001325322098,-2.6228934077369592,1.0880737613334526,1.628828,16.989092
132.43918498060276,11.646762421718114,-10.832271709273996,-2.972591394573435,1.1441052736663366,1.0821161,15.534893
132.37018062980724,11.668927565088607,-10.811712349424656,-2.5368338360583547,1.2298720081783958,1.0907316,15.21966
132.39236621791525,11.67633537888387,-10.8419047853375,-2.948452606303729,1.1317665336999316,1.2399731,15.992601
132.43705278399432,11.698930709600173,-10.7624009539146,-3.107964341604055,1.0820166705913967,1.0598898,15.312484
132.48669417880745,11.692484141091276,-10.755941557829187,-2.8114282804019197,1.1905377048633794,1.4588013,9.409208
132.50346443346646,11.702718360840947,-11.001830182087435,-2.696617235800196,1.1760488762712418,0.7903757,14.022008
132.40441332065137,11.700762777462838,-10.984543970014524,-2.684569109026042,1.2023217651864568,1.5278959,16.674498
132.46916234994967,11.759781486473296,-10.747497214449726,-3.07268909006122,1.1691726614826008,1.1094742,15.636947
132.31311687357154,11.737432095148256,-10.896451176526142,-3.002567883834895,1.1485588216533122,0.78457546,14.042405
132.35375633346118,11.734898775706464,-10.982573017966885,-2.792185012069787,1.2256855861421474,1.1588373,11.784922
132.3387657923125,11.749905825519372,-11.035191589058964,-3.1971121911440585,1.3217133567928157,1.518775,16.745193
132.35514012716703,11.765474687014445,-10.732759509271544,-2.910001511431659,1.1092145312133743,1.1022587,15.611175
132.39479566185955,11.788073722124942,-10.796357555437972,-2.7469916131001404,1.1262589774114633,0.79874134,14.189812
132.31637901521947,11.768190961420173,-10.835323621816627,-3.1352940718284215,1.1559292718041014,0.8279314,12.3931465
132.2901455825278,11.8074045876034,-10.856648847900157,-2.822341617974743,1.145814021259192,1.0184965,14.509854
132.01766675642588,11.645406339820042,-10.718741830854906,-2.8967189692350885,1.1131900788356497,0.9111223,14.799416
132.0084317824558,11.690087613328208,-10.524956546370671,-2.9173674925901074,1.2286187387426124,1.3756189,16.42086
132.25486447268398,11.788175675005018,-10.774137889694526,-3.171066136686675,1.2218176698271004,1.6066303,17.016638
132.21341716153984,11.808232156499807,-10.565820928400438,-3.080763460493215,1.197566698247544,1.9130096,17.864147
132.11110013240977,11.86200472499462,-10.664830181324747,-2.986254891845687,0.981563022832248,0.7269106,13.133862
132.13799612936353,11.863266823393916,-10.831240707296205,-2.8747698980245353,1.1579189132072614,0.7314329,13.176991
132.25685241175213,11.963155203911128,-10.906841603173408,-2.973541545661168,1.1165982247563164,1.1326561,15.692408
132.23132983275866,11.949066640983316,-10.925040993955427,-2.5831538891389125,1.0827585648444331,1.7037544,17.228907
130.94355457955777,11.32843823369117,-11.13104456196973,-3.2866238725159778,1.2002488581579203,0.7544689,13.606074
130.9098106887764,11.42342145020331,-10.549800186066076,-2.802590387132579,1.0595090635775684,1.2737103,16.12498
131.14331291681282,11.609882061166344,-10.739057872964892,-2.827889785241326,1.1784320105326698,1.2116098,15.823511
132.0926987385749,11.972608687074892,-10.673657061083532,-2.9203959655955614,1.0394605562209844,1.3086596,16.246298
132.06833055911065,12.116486741740426,-10.66949193667661,-2.818812954804889,1.1153407832822075,1.4225321,16.401539
131.7360266181353,12.045424741497387,-10.55531268201954,-2.7786192181420963,1.1289306850347376,0.9718456,15.078331
131.7315527077411,12.085932536968288,-10.704993824290526,-3.005197405644135,1.1249785962275534,0.7146654,13.334136
131.28694969167805,11.938327493097391,-10.645355886381815,-2.7613824154608095,1.1306631332996517,0.73124886,13.570906
131.7138429056704,12.2490034262222,-10.710674831578126,-2.7933654854948546,1.128919403059747,0.5564709,12.530956
132.0874735491436,12.235831568958485,-10.95172755986605,-2.8178347624100994,1.1624600424139775,1.1172819,15.473475
132.30080327810208,12.266254577824569,-10.574697316295817,-2.9232555367574227,1.1455214144912316,1.3980923,16.51071
132.3191148908406,12.27127018730751,-11.055492073615618,-3.185452210792829,1.2122279783940684,1.4105558,16.494297
132.52232848693984,12.324827057491728,-10.995726845204036,-3.005633689184924,1.1910004509493402,1.1755552,15.815418
132.43353737660084,12.36795226136528,-10.652714190796932,-2.936050864197463,1.1356827544103019,1.0219908,15.272416
132.28407096886014,12.334845841047375,-10.760951346369048,-2.99291360558695,1.143263440954867,0.74627495,13.641136
132.2870000722157,12.363135501782256,-10.756469126790531,-3.0342434045828766,1.1788096458658806,1.2978497,15.470546
132.41577782538715,12.435147489034115,-11.13887981666706,-2.9895276618235336,1.1477958191692608,0.80615807,14.113005
132.14877036016412,12.302110617027825,-10.86653566381425,-3.2143182750856027,1.2866762829914447,1.840971,17.562952
132.07429849994517,12.369348978626032,-10.810906010338787,-2.9901073744271063,1.1817118895799714,0.8988428,12.55345
132.51625209702618,12.382651203672166,-11.070541703640105,-2.961105243729296,1.1437012688634145,0.91937256,14.927443
133.69201553103994,11.018895035216703,-11.121554488020793,-2.9131043704947315,1.0973473221218049,0.8157158,14.169642
132.49927856407317,12.390549260178888,-10.839439078056625,-3.14765454008357,1.1581199932647916,1.8103485,17.446564
132.48749828911136,12.425872167540321,-10.843456888915053,-2.9794109200564938,1.216062772287698,1.2001991,15.967776
132.57063017012504,12.450378650713136,-10.907126161268538,-3.0046260779424596,1.183328909334348,0.73156834,13.578494
132.68854656056945,12.498340111504243,-11.060506181187137,-3.1116275140570826,1.142117020628695,0.80737686,14.050236
132.4457215016175,12.427661266294718,-10.98619361663335,-2.8385066793992557,1.105056409954167,1.4100437,16.535326
132.40283886232916,12.514834827301692,-10.82070947851097,-3.0436847577849124,1.1066754207522238,0.8455553,14.445473
132.45811715203607,12.501381748611642,-11.010873393532135,-3.2074349180113506,1.2595547014905528,1.7002726,16.50326
132.51958257291483,12.50944417512356,-11.093893516663265,-3.0044094078766443,1.1421646983983027,1.2406235,16.07498
132.65821514184228,12.62497933359121,-10.821207656718457,-2.9500657611466092,1.1323044377193092,0.71844006,13.231938
132.3739824671725,12.50217823605656,-10.648083111285626,-2.798667844827942,1.012457626371456,1.2603931,16.14632
133.45190896159002,11.263646059865353,-11.123898049548789,-2.7495888530932957,0.806949458347423,1.5979815,16.806358
133.52212758676393,11.350849406971415,-10.835197271255144,-2.651414995416382,1.0682101485726596,1.1419878,15.453907
133.57881034167602,11.372932496633998,-11.178313359170872,-2.9179582747128414,1.1928392157838232,1.334959,16.256863
134.01143769678163,11.284261869453681,-10.669004636786342,-3.3082257934249584,1.371209397966219,1.7614946,16.794184
134.02894979305182,11.325576745190775,-11.236547526138482,-2.9892741482189935,1.118926613136931,0.8074932,13.942378
132.3672340641052,12.770179469444662,-10.70440228031103,-3.1264747636242474,1.238240718741602,1.7360859,17.345392
134.13720396061268,11.471482651749868,-11.294821135117196,-3.056939353402665,1.1203188324503524,1.5364008,16.728403
133.86440236274726,11.434907055646143,-11.148190655093064,-2.9141625418706956,1.1542324104117663,0.78407097,13.917429
133.2033879571266,11.198337484463524,-10.97060208752885,-2.84518352048773,1.0790031720689646,1.0907955,15.500708
133.33544943403248,11.24216124241362,-10.947151240091134,-2.7007047458376268,1.150558693233342,1.8593636,17.582266
133.34051923140788,11.28739417204468,-11.086915216998143,-2.819519237402187,1.1498992967697386,0.7681093,13.767611
131.88303248973727,12.457845517888932,-10.760141187744825,-2.9753421715365125,1.1464988692564775,1.815403,17.583546
133.12692088532611,11.258976562554766,-11.178438706245466,-2.7221340729824037,1.1630593472821595,2.1596684,7.9480596
133.10942452354703,11.276102502624532,-10.883061410344045,-2.6649373695306355,1.1489719174965263,0.7453089,13.135402
133.1278178936602,11.306190463161617,-11.09671112228661,-2.914618182102079,1.1209106169210035,1.4160576,16.515097
133.27230123570334,11.365927187325699,-10.764050554710595,-2.767947145163483,1.168279415671947,1.8041096,17.469807
133.26522714523873,11.372445596269898,-11.04351569952198,-2.8075264805321627,1.1645986658564575,0.8190651,14.167262
133.2667284498084,11.362529814180135,-11.117753377070343,-2.818815087241461,1.1279966448695167,0.80150604,14.157463
133.44463634843422,11.391858039446946,-11.162656897609352,-2.671287787813964,1.1175597377427697,1.1556196,11.69268
131.87476269838328,12.567519811379393,-10.769283870160198,-3.055860842617868,1.2229337985097108,1.2400723,16.035603
133.34035205192674,11.349015964468922,-11.047710794432934,-2.861504831587178,1.2032506969886938,2.0418873,17.50299
133.31744221859273,11.393440735018757,-11.068155089669057,-2.9936903388620983,1.4114834241000227,1.9486485,17.848152
133.38675571431972,11.435892807369603,-10.803560451949735,-2.8722811024022135,0.7919557674033489,1.1007414,15.335194
133.30062282286664,11.416171977604787,-10.814899728921777,-3.0123936152500166,1.466068803858602,1.8592491,17.47572
133.34851481434762,11.467201555945804,-10.757230648305185,-2.888158761585475,1.1808897411430284,1.2733192,16.182549
133.33969313568497,11.487712194532655,-11.062238758913983,-2.7859008494535393,1.0750140771400856,1.750824,17.294538
133.4134215236075,11.51018260721571,-10.869609673384696,-2.7879555665604814,1.1580159094671614,0.8467121,13.686262
133.4014566330907,11.535636209369729,-10.920507688220958,-2.7755073789713283,1.1766161368850243,1.0694218,15.359522
131.99982410958333,12.567535121388552,-10.83147941943188,-2.9616228691321327,1.233329014285678,1.5240965,16.749146
133.47608476859014,11.503396528006164,-11.356263674901236,-2.708352914290699,1.1696270970529912,1.6258221,17.00616
133.06893593561463,11.32727383578348,-11.138656421252609,-2.7023164339274683,1.1786922233481287,1.420351,9.695972
133.18597873758358,11.43037089031248,-10.694366980267864,-2.8199446802924397,1.125665209670883,0.74598026,13.756668
132.98140766692794,11.402848515506244,-11.14021812325821,-3.0011032444345016,1.1546228221033752,0.7331486,13.139835
133.02076396933913,11.383099281237333,-10.744801628674956,-2.72182953656873,1.07902768899703,1.7169905,16.562843
132.07187393741197,12.637172292854492,-11.012010615878815,-2.9783042534453665,1.1613583757205355,0.8545408,14.483297
132.95206704232163,11.427106639464892,-10.918294172903781,-2.8265332596625363,1.1563356285063975,0.7526274,12.962245
133.08341951956004,11.460060090955055,-11.239144137620457,-2.7902198344755966,1.1764006095470585,1.1248617,12.240408
133.1172007518235,11.484407098649921,-11.181919303675286,-2.9364879918259517,1.1233096773516908,1.6748772,17.154366
133.12810028981824,11.484900657708572,-11.163907300706104,-2.8426037812901597,1.1471978798789568,0.82662964,14.300996
133.0376870330997,11.467104244354237,-11.109654981755499,-2.8446502073414113,1.1452746975719046,0.73240185,13.140885
133.06136403339744,11.518703625496727,-11.082338306846758,-2.6936241371397873,1.143756697211575,0.7033138,12.675331
133.0958555514369,11.531271266565351,-11.230727231566814,-3.050749292633898,1.2012755468888845,1.4636536,16.589996
133.08549104833875,11.534091000204374,-11.084291786472264,-3.055670059052879,1.2352329218248634,1.5053921,16.369274
133.04566489986095,11.530330529683916,-10.988945658605942,-2.6463775334936304,1.1698836129931296,1.293354,10.587041
133.2354116301615,11.422863547790428,-10.989889979777232,-2.7781200418548813,1.2217942403975317,0.7209368,12.905494
133.2882832365893,11.496652416216444,-10.863674730265366,-2.6510707474968145,1.1766418961861735,0.7065048,12.718821
132.01913427579498,12.676663991418177,-10.59998140035552,-2.723674047514865,1.21423469385801,1.0056009,15.187321
133.38356927708213,11.579647225142951,-10.861308883955953,-2.682721734133006,1.162679488739614,0.72293377,12.880277
133.27223150913105,11.579903662294974,-10.77571799975848,-2.6539955440705736,1.1824348074745221,0.7848873,12.487086
133.28861069266978,11.598781582963008,-10.934974283021646,-3.238848910051754,1.142989821383854,1.291789,15.545361
133.35687207555054,11.599128171222528,-11.28038183067074,-3.0358414581482482,1.1541648812691807,0.72676563,13.384029
133.3300231755804,11.618627791940346,-11.059464493698293,-2.9322848587256436,1.142506183262396,1.2982607,16.189789
132.03020172495576,12.772404312861903,-10.973494584331135,-2.957851534950017,1.2065351709530823,1.8741627,17.50747
133.18111911745754,11.610505580026693,-10.850281413839424,-2.5933768642787607,1.110024824718389,0.9536629,15.025004
133.1614001755476,11.62755525222722,-11.210438058219761,-3.3206204559564076,1.169150069420193,1.5144272,16.655602
133.1497921246917,11.623532507119325,-10.708912426265975,-2.8833629801761793,1.1685711653978457,0.94583035,14.830228
133.2840537867722,11.612214220121187,-10.996392336595553,-2.9136435016630697,1.8625455389656487,0.81017303,13.350185
133.30193520635382,11.621063437548958,-10.826008002783036,-2.814559683925399,1.138505102479786,1.7066383,17.235138
133.1859680792709,11.64480425568899,-11.028478188089556,-2.6069006183550414,1.1716537246727672,1.4018364,16.438288
133.25088055400582,11.68123343558752,-11.221132295685909,-3.2454196219720224,1.1808788165018222,0.94654083,14.857042
133.23984942780012,11.683979802593408,-10.92175308908688,-2.5956410078205625,1.2365046662721901,1.8979053,17.586082
133.5309442759266,11.572770071500562,-11.095885399844725,-3.024260397092095,1.1599896997333412,0.9866657,15.023509
131.88422807770522,12.689418953130254,-10.749620181108993,-3.3350653276097444,0.5909757719881554,0.7965746,15.501531
133.7180571203941,11.82076582199418,-11.329389911174225,-3.0011099268606287,1.1483389996283722,1.0832586,15.432528
133.398595098513,11.654764257742219,-11.088730966500837,-2.810301056758262,1.0973497744690541,1.3187199,16.171831
133.45922238965457,11.718845755231884,-11.19689067130405,-2.7530700425465913,1.196853307355594,0.7580557,12.445138
133.30117686060072,11.674563056956952,-10.844248409048802,-2.91866324706647,1.18105412492831,0.8688345,14.501789
133.39461562411506,11.699582602663176,-10.960614718931465,-2.970291462301156,1.1354063943768857,0.7829361,13.662275
133.33380348188214,11.720944562409871,-10.749047388013933,-2.7233692245326706,1.0610447358735389,1.5689564,16.856707
133.46464876598023,11.82085406320905,-10.990999332644957,-3.0319832042061883,1.1167593612389821,1.3592129,16.309988
133.43684308620132,11.835438334092169,-11.37832690880901,-3.162826318809829,1.1870194063715325,1.0695724,15.314507
133.4316017195945,11.83956613458088,-10.996819002407904,-3.1305082939669155,1.2054857925323954,1.2649479,16.072285
132.46664968633345,12.992027324776668,-10.775032346906602,-2.8904687463330965,1.0842716512835051,1.3241405,16.27507
133.62377305419295,11.85690177254353,-10.79148979261416,-2.6101569510554032,1.3212633292897178,1.0591135,15.211296
133.64812907169568,11.778387461239893,-11.155647723375031,-3.019869769464056,1.147995058375748,1.0947056,15.524553
133.62461067664935,11.777329213036705,-11.186920421428525,-2.6623032675415,1.3209080445236452,2.1611729,17.85011
133.5258904296094,11.816301560560962,-11.19898343153713,-2.962121175294336,1.3603697051357297,2.1683369,17.939985
133.54967041392675,11.843367297676487,-11.046430188715842,-3.0968427232269757,3.2342091440197236,2.5371647,17.24929
133.56277764276933,11.863830270267409,-10.969770654598838,-3.0240063437365565,1.2911618529044282,1.2921038,16.186695
133.51022087123098,11.8758548888225,-10.893456254769628,-2.8775541792145782,1.1172368189789983,0.9368448,14.80216
133.44628848615636,11.860747890702756,-10.837761373447226,-3.152220280240706,1.2037695480729362,1.3871326,16.387348
131.9901354825424,12.874066001066785,-11.4415157195394,-3.437748505051995,1.2096241769460516,1.7836113,17.409605
132.09618436277495,12.872408673332073,-10.80572768459215,-2.8853970872425196,1.124020764381345,0.99980736,12.5578985
133.61452239855166,11.90151961318083,-11.04974917015889,-3.0809233680304127,1.0847108693081906,1.5604324,16.885883
133.59652843453418,11.944441413151837,-11.359350934110378,-2.98996676524437,1.1822763977694608,1.6624451,17.065596
133.5690986024778,11.943874012608159,-11.053235186454327,-2.8630656572310302,1.243612035899397,1.7691479,17.407423
134.12896553993602,11.64376409139004,-11.09379289055328,-2.774107303841453,0.8768142809033733,1.7441559,16.931505
134.32466144139767,11.872874608348585,-11.333207583030447,-3.3224746397047493,1.2149045243296446,1.4971275,16.666922
132.86977053508875,12.85768673146993,-10.992998049166566,-3.070097253445741,1.1671015700192455,0.7063837,12.664833
132.92945722327573,12.94098267581237,-10.754755002331066,-2.981763823274444,1.1595862874396323,0.93481255,14.852624
132.7209431672501,12.949595765223863,-10.786340931347947,-2.8718936326756643,1.155716513616213,0.7583828,13.782012
132.82073525714557,13.014281732919937,-11.24629182095687,-3.1977478703903204,1.1838820114474964,1.1800194,15.712005
133.8883354828151,11.933143216448482,-11.319052081348659,-2.8819423648653526,1.068162410533259,1.2821283,16.094727
134.10693088112782,11.911545578451262,-11.36310172144508,-3.0229384416714815,1.0965703705940038,1.57796,16.401772
133.8060427552967,11.931303901948702,-11.246829454380183,-2.9933890756717614,1.204866262709666,1.5859394,16.889471
133.7456447920118,11.959854132015167,-10.982900048348924,-2.969980911459087,1.1925739253124135,1.4209986,16.55903
133.67386592107084,12.08318924423077,-11.042915795170032,-2.9649700525712213,1.1621923499345423,1.1353493,15.623767
133.9086159039632,12.166015060615635,-11.279385225340015,-3.0841771800285276,1.1875923839258675,0.84898376,14.403286
132.55690167607838,13.232723390877005,-10.758016822768692,-3.0494600635723152,1.2278831058192436,2.2140045,17.832634
133.9580912973603,12.323162745163302,-11.213153594425354,-3.121128594683749,1.1622915926233126,1.2701979,15.731751
